Order ID,Order Date,Customer ID,Product Name,Category,Region,Sales,Profit
US-2015-138303,2015-03-09,MG-18145,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,East,666.248,-149.9058
US-2015-138303,2015-03-09,MG-18145,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,East,52.512,19.692
CA-2015-102848,2015-07-11,KB-16240,Safco Contoured Stacking Chairs,Furniture,West,190.72,11.92
US-2017-129441,2017-07-09,JC-15340,Tenex Chairmats For Use With Carpeted Floors,Furniture,West,47.94,2.397
CA-2016-126613,2016-10-07,AA-10375,Sterilite Officeware Hinged File Box,Office Supplies,West,16.768,1.4672
US-2017-122637,2017-03-09,EP-13915,"Premier Elliptical Ring Binder, Black",Office Supplies,Central,42.616,-68.1856
CA-2015-147851,2015-03-12,MP-17470,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,East,10.752,3.36
CA-2015-134894,2015-07-12,DK-12985,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,South,152.94,41.2938
CA-2015-134894,2015-07-12,DK-12985,"Situations Contoured Folding Chairs, 4/Set",Furniture,South,283.92,70.98
CA-2014-140795,2014-01-02,BD-11500,Enermax Aurora Lite Keyboard,Technology,Central,468.9,206.316
CA-2014-103849,2014-11-05,PG-18895,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Central,58.112,7.264
CA-2014-103849,2014-11-05,PG-18895,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Central,100.792,6.2995
CA-2014-103849,2014-11-05,PG-18895,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Central,66.112,-84.2928
CA-2017-112774,2017-11-09,RC-19960,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,South,34.504,6.0382
CA-2014-155852,2014-03-03,AJ-10945,Zebra Zazzle Fluorescent Highlighters,Office Supplies,South,19.456,3.4048
CA-2016-113243,2016-10-06,OT-18730,Avery 473,Office Supplies,West,20.7,9.936
CA-2016-113243,2016-10-06,OT-18730,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,West,1335.68,-217.048
CA-2016-113243,2016-10-06,OT-18730,Xerox 226,Office Supplies,West,32.4,15.552
CA-2015-130736,2015-07-12,JF-15490,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,West,3.96,0.0
CA-2015-130736,2015-07-12,JF-15490,Avery 509,Office Supplies,West,2.61,1.2006
CA-2017-137099,2017-07-12,FP-14320,Cisco SPA301,Technology,West,374.376,46.797
CA-2017-156951,2017-01-10,EB-13840,Personal Creations Ink Jet Cards and Labels,Office Supplies,West,91.84,45.0016
CA-2017-156951,2017-01-10,EB-13840,"GBC White Gloss Covers, Plain Front",Office Supplies,West,81.088,27.3672
CA-2017-156951,2017-01-10,EB-13840,Xerox 222,Office Supplies,West,19.44,9.3312
CA-2017-156951,2017-01-10,EB-13840,Hon Every-Day Series Multi-Task Chairs,Furniture,West,451.152,0.0
CA-2016-127250,2016-03-11,SF-20200,Newell 332,Office Supplies,West,8.82,2.3814
CA-2015-132906,2015-10-09,CC-12145,Martin-Yale Premier Letter Opener,Office Supplies,West,51.52,1.5456
CA-2017-145233,2017-01-12,DV-13465,GE 30524EE4,Technology,West,470.376,52.9173
CA-2017-145233,2017-01-12,DV-13465,AT&T SB67148 SynJ,Technology,West,105.584,9.2386
CA-2017-145233,2017-01-12,DV-13465,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,West,31.152,3.5046
CA-2017-145233,2017-01-12,DV-13465,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,West,6.783,-4.7481
CA-2017-145233,2017-01-12,DV-13465,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,West,406.368,30.4776
CA-2015-128139,2015-03-07,BD-11725,Novimex High-Tech Fabric Mesh Task Chair,Furniture,South,70.98,4.9686
CA-2015-128139,2015-03-07,BD-11725,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,South,294.93,144.5157
CA-2014-135405,2014-09-01,MS-17830,Newell 312,Office Supplies,Central,9.344,1.168
CA-2014-135405,2014-09-01,MS-17830,Memorex Micro Travel Drive 8 GB,Technology,Central,31.2,9.75
CA-2014-131450,2014-08-08,LR-16915,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,West,76.12,22.0748
CA-2014-131450,2014-08-08,LR-16915,Sharp AL-1530CS Digital Copier,Technology,West,1199.976,434.9913
CA-2014-131450,2014-08-08,LR-16915,AT&T 1070 Corded Phone,Technology,West,445.96,55.745
CA-2014-131450,2014-08-08,LR-16915,Dana Halogen Swing-Arm Architect Lamp,Furniture,West,327.76,91.7728
CA-2016-121223,2016-11-09,GD-14590,Xerox 1972,Office Supplies,East,8.448,2.64
CA-2016-121223,2016-11-09,GD-14590,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,East,728.946,-157.9383
US-2016-135720,2016-11-12,FM-14380,Tennsco Regal Shelving Units,Office Supplies,West,243.384,-51.7191
US-2016-135720,2016-11-12,FM-14380,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,West,119.8,29.95
US-2016-135720,2016-11-12,FM-14380,Jabra SPEAK 410,Technology,West,300.768,30.0768
CA-2015-168004,2015-04-10,DJ-13420,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,South,392.94,43.2234
CA-2017-106103,2017-10-06,SC-20305,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Central,132.52,54.3332
CA-2016-103947,2016-01-04,BB-10990,Staples,Office Supplies,West,31.56,9.8625
CA-2016-103947,2016-01-04,BB-10990,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,West,30.144,3.0144
CA-2016-160745,2016-11-12,AR-10825,3M Hangers With Command Adhesive,Furniture,West,14.8,6.068
CA-2016-160745,2016-11-12,AR-10825,AT&T TR1909W,Technology,West,302.376,22.6782
CA-2016-160745,2016-11-12,AR-10825,First Data FD10 PIN Pad,Technology,West,316.0,31.6
CA-2016-143308,2016-04-11,RC-19825,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,South,10.74,5.2626
CA-2017-132682,2017-08-06,TH-21235,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Central,23.76,2.079
CA-2017-132682,2017-08-06,TH-21235,Easy-staple paper,Office Supplies,Central,85.056,28.7064
CA-2017-132682,2017-08-06,TH-21235,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Central,381.576,28.6182
US-2017-106663,2017-09-06,MO-17800,12-1/2 Diameter Round Wall Clock,Furniture,Central,23.976,-14.3856
US-2017-106663,2017-09-06,MO-17800,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Central,108.925,-71.8905
US-2017-106663,2017-09-06,MO-17800,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Central,36.352,11.36
CA-2017-130351,2017-05-12,RB-19570,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Central,61.44,16.5888
CA-2017-130351,2017-05-12,RB-19570,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Central,38.9,17.505
CA-2017-130351,2017-05-12,RB-19570,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Central,99.39,40.7499
US-2017-168116,2017-04-11,GT-14635,Cubify CubeX 3D Printer Triple Head Print,Technology,South,7999.98,-3839.9904
US-2017-168116,2017-04-11,GT-14635,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,South,167.44,14.651
CA-2014-157784,2014-05-07,MC-17845,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,South,479.97,163.1898
CA-2014-157784,2014-05-07,MC-17845,Avery 516,Office Supplies,South,14.62,6.8714
CA-2014-157784,2014-05-07,MC-17845,Xerox 1995,Office Supplies,South,19.44,9.3312
CA-2017-114552,2017-02-09,Dl-13600,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,East,15.072,4.1448
CA-2016-163755,2016-04-11,AS-10285,"Tenex ""The Solids"" Textured Chair Mats",Furniture,West,209.88,35.6796
CA-2015-142027,2015-09-04,JK-15370,Laminate Occasional Tables,Furniture,West,369.912,-13.8717
CA-2014-138527,2014-12-09,BN-11470,Xerox 220,Office Supplies,South,10.368,3.6288
CA-2014-138527,2014-12-09,BN-11470,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,South,166.84,18.7695
CA-2014-138527,2014-12-09,BN-11470,SanDisk Cruzer 32 GB USB Flash Drive,Technology,South,15.216,2.2824
CA-2014-112158,2014-02-12,DP-13165,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,East,119.96,52.7824
CA-2014-112158,2014-02-12,DP-13165,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,East,883.92,-110.49
CA-2014-112158,2014-02-12,DP-13165,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,East,46.72,15.768
CA-2014-113887,2014-05-04,TH-21550,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,East,55.48,26.6304
CA-2017-146136,2017-03-09,AP-10915,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,South,24.448,8.8624
CA-2014-153150,2014-01-07,Dl-13600,Cardinal Holdit Business Card Pockets,Office Supplies,West,19.92,6.972
CA-2014-130092,2014-11-01,SV-20365,"DAX Value U-Channel Document Frames, Easel Back",Furniture,East,9.94,3.0814
CA-2014-104472,2014-02-06,CK-12325,GBC Standard Therm-A-Bind Covers,Office Supplies,West,59.808,19.4376
CA-2014-104472,2014-02-06,CK-12325,Aluminum Document Frame,Furniture,West,73.32,21.996
CA-2014-117429,2014-07-10,MR-17545,"Seth Thomas 16"" Steel Case Clock",Furniture,East,129.92,21.112
CA-2016-114713,2016-07-07,SC-20695,Acme Softgrip Scissors,Office Supplies,South,45.584,5.1282
US-2016-150861,2016-03-12,EG-13900,Xerox 1964,Office Supplies,East,182.72,84.0512
US-2016-150861,2016-03-12,EG-13900,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,East,400.032,-153.3456
US-2016-150861,2016-03-12,EG-13900,"Personal Folder Holder, Ebony",Office Supplies,East,33.63,10.089
US-2016-150861,2016-03-12,EG-13900,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,East,542.646,102.4998
US-2016-150861,2016-03-12,EG-13900,Avery 520,Office Supplies,East,6.3,3.024
CA-2014-132500,2014-08-09,GZ-14470,Logitech Wireless Touch Keyboard K400,Technology,West,49.98,8.4966
CA-2014-112326,2014-04-01,PO-19195,Avery 508,Office Supplies,Central,11.784,4.2717
CA-2014-112326,2014-04-01,PO-19195,SAFCO Boltless Steel Shelving,Office Supplies,Central,272.736,-64.7748
CA-2014-112326,2014-04-01,PO-19195,GBC Standard Plastic Binding Systems Combs,Office Supplies,Central,3.54,-5.487
CA-2017-126074,2017-02-10,RF-19735,GBC Durable Plastic Covers,Office Supplies,Central,58.05,26.703
CA-2017-126074,2017-02-10,RF-19735,Nu-Dell Leatherette Frames,Furniture,Central,157.74,56.7864
CA-2017-126074,2017-02-10,RF-19735,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Central,56.98,22.792
CA-2017-126074,2017-02-10,RF-19735,Avery Durable Binders,Office Supplies,Central,2.88,1.4112
CA-2016-110499,2016-07-04,YC-21895,Hewlett Packard 610 Color Digital Copier / Printer,Technology,West,1199.976,374.9925
CA-2015-135272,2015-07-12,MS-17830,12-1/2 Diameter Round Wall Clock,Furniture,West,79.92,28.7712
CA-2017-126046,2017-03-11,JC-16105,Avery 476,Office Supplies,South,12.39,5.6994
CA-2015-114923,2015-08-02,LH-17020,JBL Micro Wireless Portable Bluetooth Speaker,Technology,East,107.982,-26.9955
US-2015-157014,2015-03-10,BM-11785,Acco D-Ring Binder w/DublLock,Office Supplies,East,32.07,-22.449
US-2015-157014,2015-03-10,BM-11785,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,East,24.0,-2.7
US-2015-157014,2015-03-10,BM-11785,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,East,35.49,-15.6156
US-2015-157014,2015-03-10,BM-11785,Microsoft Natural Ergonomic Keyboard 4000,Technology,East,47.984,0.5998
CA-2015-154620,2015-12-12,LT-17110,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,West,348.928,34.8928
CA-2016-115504,2016-12-03,MC-18130,Xerox 218,Office Supplies,South,12.96,6.2208
CA-2014-134313,2014-01-11,RA-19915,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,West,43.176,4.3176
CA-2014-134313,2014-01-11,RA-19915,ClearOne CHATAttach 160 - speaker phone,Technology,West,1983.968,247.996
CA-2015-140921,2015-03-02,AA-10375,Coloredge Poster Frame,Furniture,Central,28.4,11.076
CA-2015-140921,2015-03-02,AA-10375,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,Technology,Central,149.97,50.9898
US-2014-102071,2014-09-05,PG-18820,Kingston Digital DataTraveler 32GB USB 2.0,Technology,West,67.8,4.068
US-2014-102071,2014-09-05,PG-18820,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,West,167.97,40.3128
US-2014-115987,2014-08-09,LH-17020,GBC ProClick Punch Binding System,Office Supplies,Central,51.184,-79.3352
US-2017-156083,2017-04-11,JL-15175,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,South,9.664,3.2616
US-2016-137547,2016-07-03,EB-13705,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Central,21.072,1.5804
CA-2016-161669,2016-07-11,EM-14095,Fellowes Binding Cases,Office Supplies,West,37.44,11.7
CA-2016-161669,2016-07-11,EM-14095,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,West,26.976,8.7672
CA-2016-161669,2016-07-11,EM-14095,Acme Preferred Stainless Steel Scissors,Office Supplies,West,11.36,3.2944
CA-2016-161669,2016-07-11,EM-14095,Avery 486,Office Supplies,West,14.62,6.8714
CA-2017-107503,2017-01-01,GA-14725,"Linden 10"" Round Wall Clock, Black",Furniture,East,48.896,8.5568
CA-2014-107755,2014-07-02,CK-12760,Maxell DVD-RAM Discs,Technology,East,115.36,49.6048
CA-2014-125612,2014-03-08,BK-11260,Xerox 1884,Office Supplies,East,39.96,18.7812
CA-2014-125612,2014-03-08,BK-11260,Acme Box Cutter Scissors,Office Supplies,East,102.3,26.598
CA-2014-125612,2014-03-08,BK-11260,Staple magnet,Office Supplies,East,21.36,5.7672
CA-2017-161984,2017-10-04,SJ-20125,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,East,7.61,3.5767
CA-2017-161984,2017-10-04,SJ-20125,OIC Binder Clips,Office Supplies,East,7.16,3.58
CA-2014-133851,2014-09-06,CM-12445,Staple remover,Office Supplies,West,7.36,0.1472
CA-2014-133851,2014-09-06,CM-12445,Deluxe Chalkboard Eraser Cleaner,Office Supplies,West,23.1,10.626
CA-2016-134474,2016-05-01,AJ-10795,Logitech MX Performance Wireless Mouse,Technology,South,191.472,40.6878
CA-2016-134474,2016-05-01,AJ-10795,Newell 337,Office Supplies,South,5.248,0.5904
CA-2016-134474,2016-05-01,AJ-10795,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,South,59.184,5.1786
CA-2014-149020,2014-10-01,AJ-10780,Avery 482,Office Supplies,South,2.89,1.3583
CA-2014-149020,2014-10-01,AJ-10780,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,South,51.94,21.2954
CA-2014-136742,2014-06-04,GP-14740,Large Capacity Hanging Post Binders,Office Supplies,East,44.91,-35.928
CA-2016-158099,2016-03-09,PK-18910,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,East,1141.47,-760.98
CA-2016-158099,2016-03-09,PK-18910,Cisco SPA301,Technology,East,280.782,-46.797
CA-2014-148488,2014-10-12,SM-20005,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,East,11.36,5.2256
CA-2014-148488,2014-10-12,SM-20005,Poly Designer Cover & Back,Office Supplies,East,106.344,37.2204
CA-2015-129098,2015-09-10,DK-13090,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,South,30.84,8.3268
CA-2014-104976,2014-09-12,CK-12760,Xerox 1987,Office Supplies,West,34.68,16.9932
CA-2016-105494,2016-10-11,PC-18745,File Shuttle I and Handi-File,Office Supplies,West,155.82,42.0714
CA-2016-105494,2016-10-11,PC-18745,Binding Machine Supplies,Office Supplies,West,70.008,24.5028
CA-2016-140634,2016-03-10,HL-15040,Staple envelope,Office Supplies,Central,15.648,5.0856
CA-2014-144407,2014-09-09,MS-17365,Alphabetical Labels for Top Tab Filing,Office Supplies,Central,103.6,51.8
US-2016-114622,2016-10-04,JR-16210,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,East,8.904,-6.5296
CA-2017-150959,2017-11-11,TD-20995,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Central,10.44,3.393
CA-2017-150959,2017-11-11,TD-20995,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Central,18.336,-32.088
CA-2016-130477,2016-08-04,LC-17140,Xerox 1923,Office Supplies,West,20.04,9.6192
CA-2016-130477,2016-08-04,LC-17140,Fellowes Neat Ideas Storage Cubes,Office Supplies,West,64.96,2.5984
CA-2016-130477,2016-08-04,LC-17140,Xerox 1931,Office Supplies,West,12.96,6.2208
CA-2017-137596,2017-02-09,BE-11335,Polycom CX600 IP Phone VoIP phone,Technology,Central,1199.8,323.946
CA-2017-137596,2017-02-09,BE-11335,Maxell iVDR EX 500GB Cartridge,Technology,Central,1928.78,829.3754
CA-2017-137596,2017-02-09,BE-11335,Fellowes High-Stak Drawer Files,Office Supplies,Central,352.38,81.0474
CA-2016-165218,2016-05-03,RW-19630,Cameo Buff Policy Envelopes,Office Supplies,Central,149.352,50.4063
CA-2016-165218,2016-05-03,RW-19630,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Central,12.992,-0.812
CA-2014-138296,2014-05-12,RC-19825,Recycled Eldon Regeneration Jumbo File,Office Supplies,South,24.56,6.8768
CA-2015-111164,2015-11-04,SE-20110,Maxell 4.7GB DVD-R,Technology,East,85.14,34.9074
CA-2015-111164,2015-11-04,SE-20110,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,East,21.99,10.5552
CA-2015-111164,2015-11-04,SE-20110,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,East,406.6,113.848
CA-2015-115091,2015-05-10,JJ-15760,Newell 324,Office Supplies,South,46.2,12.936
CA-2015-115091,2015-05-10,JJ-15760,Holmes Odor Grabber,Office Supplies,South,28.84,9.5172
CA-2017-114216,2017-02-09,RK-19300,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,East,12.192,4.1148
US-2017-111745,2017-05-11,RA-19885,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,West,159.99,54.3966
CA-2017-131156,2017-03-04,KH-16360,Staple-based wall hangings,Furniture,East,25.472,7.6416
CA-2016-120859,2016-01-09,CV-12805,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,West,21.88,10.94
CA-2017-135279,2017-09-04,BS-11800,Color-Coded Legal Exhibit Labels,Office Supplies,East,9.82,4.8118
CA-2017-135279,2017-09-04,BS-11800,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,East,35.97,9.7119
CA-2017-135279,2017-09-04,BS-11800,Xerox 212,Office Supplies,East,12.96,6.2208
CA-2017-135279,2017-09-04,BS-11800,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,East,191.6,91.968
CA-2017-135279,2017-09-04,BS-11800,Avery File Folder Labels,Office Supplies,East,8.64,4.2336
CA-2017-135279,2017-09-04,BS-11800,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,East,501.81,0.0
US-2017-103247,2017-05-10,PO-19195,Motorola HK250 Universal Bluetooth Headset,Technology,East,160.93,3.2186
US-2017-103247,2017-05-10,PO-19195,Tuf-Vin Binders,Office Supplies,East,75.792,25.5798
US-2017-100209,2017-09-07,TD-20995,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,West,1.08,-0.792
CA-2017-159366,2017-07-01,BW-11110,Lexmark MX611dhe Monochrome Laser Printer,Technology,Central,3059.982,679.996
CA-2015-157035,2015-09-12,KB-16600,Xerox 188,Office Supplies,Central,34.02,16.6698
CA-2016-144939,2016-03-10,EB-13870,Office Star - Contemporary Task Swivel Chair,Furniture,East,599.292,93.2232
CA-2014-163419,2014-11-11,TZ-21580,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,West,3.392,0.8056
CA-2014-163419,2014-11-11,TZ-21580,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,West,559.984,55.9984
CA-2014-163419,2014-11-11,TZ-21580,"Global Airflow Leather Mesh Back Chair, Black",Furniture,West,603.92,75.49
CA-2015-146829,2015-10-03,TS-21340,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Central,1.112,-1.8904
CA-2016-110023,2016-09-09,TS-21610,Cardinal EasyOpen D-Ring Binders,Office Supplies,East,14.624,5.484
CA-2015-105312,2015-06-11,MT-17815,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,West,7.08,2.478
CA-2015-105312,2015-06-11,MT-17815,UniKeep View Case Binders,Office Supplies,West,4.401,-3.5208
